#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         729     2.68825     2.68657 0.000329959
         730     2.68837     2.68657 0.000329516
         731      2.6885     2.68657 0.000329076
         732     2.68863     2.68657 0.000328638
         733     2.68876     2.68658 0.000328203
         734     2.68889     2.68658 0.000327771
         735     2.68902     2.68658 0.000327342
         736     2.68916     2.68659 0.000326916
         737     2.68929     2.68659 0.000326493
         738     2.68943      2.6866 0.000326073
         739     2.68957      2.6866 0.000325657
         740     2.68972      2.6866 0.000325244
         741     2.68986     2.68661 0.000324835
         742        2.69     2.68661 0.000324429
         743     2.69015     2.68662 0.000324027
         744     2.69029     2.68662 0.000323629
         745     2.69043     2.68663 0.000323235
         746     2.69058     2.68663 0.000322845
         747     2.69072     2.68664  0.00032246
         748     2.69087     2.68664 0.000322078
         749     2.69101     2.68665 0.000321701
         750     2.69115     2.68666 0.000321328
         751     2.69129     2.68666 0.000320959
         752     2.69142     2.68667 0.000320595
         753     2.69155     2.68667 0.000320235
         754     2.69168     2.68668 0.000319879
         755     2.69181     2.68669 0.000319527
         756     2.69193     2.68669  0.00031918
         757     2.69205      2.6867 0.000318836
         758     2.69215     2.68671 0.000318497
         759     2.69226     2.68672 0.000318161
         760     2.69235     2.68672 0.000317829
         761     2.69244     2.68673   0.0003175
         762     2.69251     2.68674 0.000317174
         763     2.69258     2.68675 0.000316851
         764     2.69263     2.68675 0.000316529
         765     2.69268     2.68676  0.00031621
         766     2.69272     2.68677 0.000315893
         767     2.69274     2.68678 0.000315577
         768     2.69273     2.68679 0.000315262
         769     2.69272     2.68679 0.000314946
         770     2.69269      2.6868  0.00031463
         771     2.69265     2.68681 0.000314313
         772     2.69258     2.68682 0.000313995
         773     2.69248     2.68682 0.000313674
         774     2.69237     2.68683 0.000313351
         775     2.69226     2.68684 0.000313025
         776     2.69211     2.68684 0.000312695
         777     2.69195     2.68685 0.000312362
         778     2.69177     2.68686 0.000312024
         779     2.69157     2.68686 0.000311682
         780     2.69138     2.68687 0.000311336
         781     2.69116     2.68687 0.000310986
         782     2.69093     2.68688 0.000310632
         783      2.6907     2.68688 0.000310273
         784     2.69047     2.68689 0.000309911
         785     2.69025     2.68689 0.000309546
         786     2.69003      2.6869 0.000309178
         787     2.68982      2.6869 0.000308808
         788     2.68962      2.6869 0.000308435
         789     2.68943     2.68691 0.000308061
         790     2.68926     2.68691 0.000307685
         791     2.68911     2.68691 0.000307308
         792     2.68897     2.68692 0.000306931
         793     2.68886     2.68692 0.000306554
         794     2.68877     2.68692 0.000306177
         795     2.68872     2.68692   0.0003058
         796     2.68867     2.68693 0.000305424
         797     2.68865     2.68693 0.000305048
         798     2.68865     2.68693 0.000304674
         799     2.68867     2.68693   0.0003043
         800      2.6887     2.68693 0.000303928
         801     2.68876     2.68694 0.000303557
         802     2.68881     2.68694 0.000303188
         803     2.68888     2.68694  0.00030282
         804     2.68895     2.68694 0.000302453
         805     2.68903     2.68695 0.000302089
         806     2.68912     2.68695 0.000301726
         807     2.68919     2.68695 0.000301365
         808     2.68927     2.68695 0.000301006
         809     2.68934     2.68696 0.000300648
         810     2.68939     2.68696 0.000300292
         811     2.68944     2.68696 0.000299937
         812     2.68948     2.68697 0.000299584
         813      2.6895     2.68697 0.000299231
         814     2.68951     2.68697  0.00029888
         815      2.6895     2.68698 0.000298529
         816     2.68948     2.68698 0.000298179
         817     2.68945     2.68698  0.00029783
         818     2.68939     2.68698  0.00029748
         819     2.68933     2.68699 0.000297131
         820     2.68925     2.68699 0.000296781
         821     2.68916     2.68699 0.000296431
         822     2.68906       2.687 0.000296082
         823     2.68895       2.687 0.000295731
         824     2.68883       2.687 0.000295381
         825     2.68872       2.687  0.00029503
         826     2.68859       2.687 0.000294679
         827     2.68846     2.68701 0.000294328
         828     2.68834     2.68701 0.000293977
         829     2.68823     2.68701 0.000293626
         830     2.68812     2.68701 0.000293275
         831     2.68802     2.68701 0.000292925
         832     2.68793     2.68701 0.000292575
         833     2.68785     2.68701 0.000292226
         834     2.68778     2.68701 0.000291877
         835     2.68774     2.68702 0.000291528
         836      2.6877     2.68702 0.000291181
         837     2.68769     2.68702 0.000290834
         838     2.68769     2.68702 0.000290488
         839     2.68772     2.68702 0.000290143
         840     2.68776     2.68702 0.000289799
         841     2.68782     2.68702 0.000289456
         842     2.68789     2.68702 0.000289114
         843     2.68797     2.68702 0.000288773
         844     2.68807     2.68702 0.000288434
         845     2.68818     2.68703 0.000288096
         846     2.68831     2.68703 0.000287759
         847     2.68844     2.68703 0.000287424
         848     2.68858     2.68703 0.000287091
         849     2.68874     2.68703  0.00028676
         850     2.68889     2.68703 0.000286431
         851     2.68904     2.68704 0.000286104
         852     2.68921     2.68704  0.00028578
         853     2.68936     2.68704 0.000285458
         854     2.68951     2.68705 0.000285138
         855     2.68968     2.68705 0.000284821
         856     2.68983     2.68705 0.000284507
         857     2.68997     2.68706 0.000284195
         858     2.69011     2.68706 0.000283886
         859     2.69023     2.68706  0.00028358
         860     2.69035     2.68707 0.000283276
         861     2.69046     2.68707 0.000282974
         862     2.69056     2.68707 0.000282675
         863     2.69064     2.68708 0.000282378
         864     2.69071     2.68708 0.000282082
         865     2.69078     2.68709 0.000281789
         866     2.69084     2.68709 0.000281496
         867     2.69088      2.6871 0.000281206
         868     2.69092      2.6871 0.000280916
         869     2.69094      2.6871 0.000280628
         870     2.69095     2.68711  0.00028034
         871     2.69096     2.68711 0.000280053
         872     2.69096     2.68712 0.000279767
         873     2.69096     2.68712 0.000279481
         874     2.69096     2.68713 0.000279196
         875     2.69095     2.68713 0.000278911
         876     2.69094     2.68713 0.000278626
         877     2.69093     2.68714 0.000278342
         878     2.69093     2.68714 0.000278059
         879     2.69093     2.68715 0.000277776
         880     2.69092     2.68715 0.000277493
         881     2.69093     2.68716 0.000277211
         882     2.69093     2.68716  0.00027693
         883     2.69093     2.68717 0.000276649
         884     2.69094     2.68717 0.000276369
         885     2.69095     2.68717  0.00027609
         886     2.69096     2.68718 0.000275812
         887     2.69097     2.68718 0.000275534
         888     2.69099     2.68719 0.000275257
         889       2.691     2.68719 0.000274981
         890     2.69101      2.6872 0.000274705
         891     2.69101      2.6872  0.00027443
         892       2.691      2.6872 0.000274156
         893     2.69099     2.68721 0.000273881
         894     2.69097     2.68721 0.000273607
         895     2.69095     2.68722 0.000273334
         896     2.69091     2.68722  0.00027306
         897     2.69086     2.68722 0.000272785
         898      2.6908     2.68723 0.000272511
         899     2.69074     2.68723 0.000272235
         900     2.69066     2.68724  0.00027196
         901     2.69057     2.68724 0.000271683
         902     2.69047     2.68724 0.000271405
         903     2.69035     2.68725 0.000271127
         904     2.69023     2.68725 0.000270847
         905      2.6901     2.68725 0.000270566
         906     2.68996     2.68726 0.000270284
         907     2.68981     2.68726     0.00027
         908     2.68966     2.68726 0.000269716
         909      2.6895     2.68726 0.000269431
         910     2.68935     2.68727 0.000269144
         911     2.68919     2.68727 0.000268857
         912     2.68904     2.68727 0.000268569
         913      2.6889     2.68727 0.000268281
         914     2.68875     2.68727 0.000267992
         915     2.68861     2.68728 0.000267704
         916     2.68848     2.68728 0.000267415
         917     2.68835     2.68728 0.000267125
         918     2.68823     2.68728 0.000266836
         919     2.68812     2.68728 0.000266548
