#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1693     3.44985     3.87001  0.00789205
        1694     3.45114     3.86977  0.00789126
        1695     3.45242     3.86952  0.00789045
        1696      3.4537     3.86927   0.0078896
        1697     3.45496     3.86903  0.00788873
        1698     3.45621     3.86879  0.00788783
        1699     3.45743     3.86854   0.0078869
        1700     3.45863      3.8683  0.00788595
        1701     3.45979     3.86806  0.00788497
        1702     3.46093     3.86782  0.00788396
        1703     3.46203     3.86759  0.00788293
        1704     3.46309     3.86735  0.00788188
        1705     3.46411     3.86711   0.0078808
        1706     3.46509     3.86688  0.00787971
        1707     3.46602     3.86664  0.00787859
        1708      3.4669     3.86641  0.00787745
        1709     3.46773     3.86617   0.0078763
        1710     3.46851     3.86594  0.00787512
        1711     3.46924     3.86571  0.00787393
        1712     3.46992     3.86548  0.00787273
        1713     3.47054     3.86525  0.00787151
        1714     3.47111     3.86502  0.00787027
        1715     3.47162     3.86479  0.00786902
        1716     3.47207     3.86456  0.00786777
        1717     3.47247     3.86433   0.0078665
        1718     3.47282      3.8641  0.00786522
        1719     3.47311     3.86388  0.00786393
        1720     3.47334     3.86365  0.00786264
        1721     3.47352     3.86342  0.00786133
        1722     3.47364      3.8632  0.00786003
        1723     3.47371     3.86297  0.00785872
        1724     3.47373     3.86274   0.0078574
        1725      3.4737     3.86252  0.00785608
        1726     3.47361     3.86229  0.00785476
        1727     3.47347     3.86207  0.00785344
        1728     3.47329     3.86184  0.00785211
        1729     3.47305     3.86162  0.00785079
        1730     3.47277     3.86139  0.00784947
        1731     3.47245     3.86117  0.00784815
        1732     3.47208     3.86094  0.00784684
        1733     3.47167     3.86072  0.00784552
        1734     3.47121      3.8605  0.00784421
        1735     3.47072     3.86027  0.00784291
        1736     3.47019     3.86005  0.00784161
        1737     3.46963     3.85982  0.00784031
        1738     3.46903      3.8596  0.00783903
        1739      3.4684     3.85937  0.00783775
        1740     3.46774     3.85915  0.00783647
        1741     3.46706     3.85892  0.00783521
        1742     3.46635      3.8587  0.00783395
        1743     3.46561     3.85847   0.0078327
        1744     3.46486     3.85824  0.00783146
        1745     3.46408     3.85802  0.00783023
        1746     3.46329     3.85779  0.00782901
        1747     3.46248     3.85757  0.00782779
        1748     3.46165     3.85734  0.00782659
        1749     3.46082     3.85711   0.0078254
        1750     3.45997     3.85689  0.00782422
        1751     3.45911     3.85666  0.00782305
        1752     3.45824     3.85643  0.00782189
        1753     3.45736      3.8562  0.00782074
        1754     3.45646     3.85598   0.0078196
        1755     3.45556     3.85575  0.00781847
        1756     3.45464     3.85552  0.00781735
        1757     3.45372     3.85529  0.00781625
        1758     3.45277     3.85506  0.00781516
        1759     3.45181     3.85483  0.00781407
        1760     3.45082      3.8546  0.00781301
        1761     3.44981     3.85437  0.00781195
        1762     3.44877     3.85414  0.00781091
        1763     3.44769     3.85391  0.00780988
        1764     3.44657     3.85368  0.00780886
        1765     3.44541     3.85345  0.00780787
        1766      3.4442     3.85322  0.00780688
        1767     3.44293     3.85299  0.00780592
        1768      3.4416     3.85275  0.00780497
        1769     3.44019     3.85252  0.00780404
        1770     3.43871     3.85229  0.00780313
        1771     3.43715     3.85205  0.00780225
        1772     3.43549     3.85182  0.00780138
        1773     3.43375     3.85158  0.00780055
        1774     3.43191     3.85134  0.00779974
        1775     3.42997     3.85111  0.00779895
        1776     3.42793     3.85087   0.0077982
        1777     3.42579     3.85063  0.00779748
        1778     3.42355     3.85039  0.00779679
        1779     3.42122     3.85015  0.00779614
        1780      3.4188     3.84991  0.00779553
        1781     3.41631     3.84966  0.00779495
        1782     3.41376     3.84942  0.00779441
        1783     3.41116     3.84917  0.00779392
        1784     3.40854     3.84892  0.00779346
        1785     3.40591     3.84868  0.00779305
        1786     3.40331     3.84843  0.00779267
        1787     3.40076     3.84818  0.00779234
        1788      3.3983     3.84793  0.00779204
        1789     3.39595     3.84767  0.00779178
        1790     3.39375     3.84742  0.00779155
        1791     3.39174     3.84716  0.00779135
        1792     3.38995     3.84691  0.00779118
        1793     3.38841     3.84665  0.00779103
        1794     3.38715      3.8464   0.0077909
        1795     3.38619     3.84614  0.00779078
        1796     3.38556     3.84588  0.00779066
        1797     3.38527     3.84563  0.00779054
        1798     3.38533     3.84537  0.00779041
        1799     3.38574     3.84512  0.00779027
        1800     3.38651     3.84486   0.0077901
        1801     3.38761     3.84461  0.00778992
        1802     3.38904     3.84436  0.00778969
        1803     3.39077      3.8441  0.00778943
        1804     3.39277     3.84385  0.00778913
        1805     3.39502      3.8436  0.00778879
        1806     3.39749     3.84336  0.00778839
        1807     3.40013     3.84311  0.00778794
        1808     3.40292     3.84287  0.00778744
        1809     3.40581     3.84263  0.00778688
        1810     3.40878     3.84239  0.00778627
        1811     3.41179     3.84215   0.0077856
        1812     3.41482     3.84191  0.00778487
        1813     3.41783     3.84168  0.00778409
        1814      3.4208     3.84145  0.00778326
        1815     3.42371     3.84122  0.00778237
        1816     3.42654     3.84099  0.00778143
        1817     3.42927     3.84076  0.00778045
        1818     3.43191     3.84054  0.00777942
        1819     3.43442     3.84032  0.00777835
        1820     3.43682     3.84009  0.00777723
        1821     3.43909     3.83987  0.00777608
        1822     3.44123     3.83965  0.00777489
        1823     3.44324     3.83944  0.00777366
        1824     3.44513     3.83922  0.00777241
        1825     3.44688     3.83901  0.00777112
        1826     3.44852     3.83879  0.00776981
        1827     3.45003     3.83858  0.00776847
        1828     3.45143     3.83837   0.0077671
        1829     3.45272     3.83816  0.00776572
        1830      3.4539     3.83795  0.00776431
        1831     3.45498     3.83774  0.00776289
        1832     3.45597     3.83753  0.00776145
        1833     3.45687     3.83732  0.00775999
        1834     3.45768     3.83711  0.00775852
        1835     3.45842     3.83691  0.00775704
        1836     3.45908      3.8367  0.00775554
        1837     3.45967      3.8365  0.00775403
        1838      3.4602     3.83629  0.00775252
        1839     3.46068     3.83609  0.00775099
        1840     3.46109     3.83588  0.00774946
        1841     3.46146     3.83568  0.00774792
        1842     3.46177     3.83548  0.00774637
        1843     3.46205     3.83528  0.00774482
        1844     3.46228     3.83507  0.00774326
        1845     3.46247     3.83487  0.00774169
        1846     3.46263     3.83467  0.00774013
        1847     3.46276     3.83447  0.00773855
        1848     3.46285     3.83427  0.00773698
        1849     3.46292     3.83407   0.0077354
        1850     3.46296     3.83387  0.00773382
        1851     3.46297     3.83367  0.00773224
        1852     3.46296     3.83346  0.00773065
        1853     3.46292     3.83326  0.00772907
        1854     3.46287     3.83307  0.00772748
        1855     3.46279     3.83287  0.00772589
        1856     3.46269     3.83267   0.0077243
        1857     3.46257     3.83247  0.00772271
        1858     3.46243     3.83227  0.00772112
        1859     3.46228     3.83207  0.00771954
        1860      3.4621     3.83187  0.00771795
        1861     3.46191     3.83167  0.00771636
        1862     3.46169     3.83147  0.00771477
        1863     3.46146     3.83127  0.00771319
        1864     3.46121     3.83108  0.00771161
        1865     3.46094     3.83088  0.00771002
        1866     3.46065     3.83068  0.00770844
        1867     3.46035     3.83048  0.00770687
        1868     3.46002     3.83028  0.00770529
        1869     3.45968     3.83008  0.00770372
        1870     3.45931     3.82988  0.00770215
        1871     3.45893     3.82969  0.00770059
        1872     3.45852     3.82949  0.00769903
        1873      3.4581     3.82929  0.00769747
        1874     3.45765     3.82909  0.00769591
        1875     3.45719     3.82889  0.00769437
        1876      3.4567      3.8287  0.00769282
        1877     3.45619      3.8285  0.00769128
        1878     3.45566      3.8283  0.00768975
        1879     3.45511      3.8281  0.00768822
        1880     3.45454      3.8279   0.0076867
        1881     3.45394      3.8277  0.00768518
        1882     3.45332      3.8275  0.00768367
        1883     3.45268      3.8273  0.00768217
        1884     3.45202      3.8271  0.00768068
        1885     3.45134     3.82691  0.00767919
        1886     3.45064     3.82671  0.00767771
        1887     3.44991     3.82651  0.00767623
        1888     3.44917     3.82631  0.00767477
        1889      3.4484     3.82611  0.00767331
        1890     3.44762     3.82591  0.00767187
        1891     3.44681     3.82571  0.00767043
        1892     3.44599      3.8255    0.007669
        1893     3.44515      3.8253  0.00766758
        1894     3.44429      3.8251  0.00766617
        1895     3.44342      3.8249  0.00766477
        1896     3.44253      3.8247  0.00766338
        1897     3.44163      3.8245    0.007662
        1898     3.44071      3.8243  0.00766063
        1899     3.43979     3.82409  0.00765927
        1900     3.43885     3.82389  0.00765793
        1901      3.4379     3.82369  0.00765659
        1902     3.43695     3.82348  0.00765526
        1903     3.43599     3.82328  0.00765395
        1904     3.43503     3.82308  0.00765264
        1905     3.43407     3.82287  0.00765135
        1906      3.4331     3.82267  0.00765007
        1907     3.43214     3.82246   0.0076488
        1908     3.43118     3.82226  0.00764754
        1909     3.43023     3.82205  0.00764629
        1910     3.42928     3.82185  0.00764505
        1911     3.42834     3.82164  0.00764382
        1912     3.42741     3.82143   0.0076426
