#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         727     2.70548     2.79469  0.00449698
         728     2.70533     2.79457  0.00449248
         729      2.7051     2.79444  0.00448799
         730      2.7048     2.79432  0.00448352
         731     2.70441      2.7942  0.00447907
         732     2.70395     2.79407  0.00447465
         733      2.7034     2.79395  0.00447026
         734     2.70277     2.79383  0.00446589
         735     2.70206      2.7937  0.00446156
         736     2.70126     2.79358  0.00445727
         737     2.70037     2.79345  0.00445301
         738      2.6994     2.79332   0.0044488
         739     2.69834     2.79319  0.00444464
         740     2.69719     2.79306  0.00444053
         741     2.69595     2.79293  0.00443647
         742     2.69462      2.7928  0.00443247
         743      2.6932     2.79267  0.00442853
         744     2.69169     2.79253  0.00442465
         745     2.69008     2.79239  0.00442085
         746     2.68838     2.79225  0.00441712
         747     2.68659     2.79211  0.00441347
         748     2.68471     2.79197  0.00440991
         749     2.68273     2.79182  0.00440643
         750     2.68067     2.79167  0.00440305
         751     2.67851     2.79152  0.00439976
         752     2.67626     2.79137  0.00439658
         753     2.67393     2.79121  0.00439351
         754     2.67151     2.79106  0.00439055
         755       2.669     2.79089  0.00438771
         756     2.66642     2.79073  0.00438499
         757     2.66376     2.79056  0.00438241
         758     2.66102     2.79039  0.00437996
         759     2.65821     2.79022  0.00437765
         760     2.65534     2.79004  0.00437548
         761     2.65242     2.78986  0.00437347
         762     2.64943     2.78967  0.00437161
         763      2.6464     2.78949  0.00436991
         764     2.64333      2.7893  0.00436838
         765     2.64023      2.7891  0.00436701
         766      2.6371      2.7889  0.00436581
         767     2.63396      2.7887  0.00436479
         768     2.63081     2.78849  0.00436395
         769     2.62767     2.78829  0.00436328
         770     2.62454     2.78807   0.0043628
         771     2.62144     2.78786  0.00436249
         772     2.61837     2.78764  0.00436236
         773     2.61536     2.78741   0.0043624
         774     2.61241     2.78719  0.00436262
         775     2.60953     2.78696  0.00436301
         776     2.60675     2.78673  0.00436356
         777     2.60406     2.78649  0.00436428
         778     2.60149     2.78625  0.00436514
         779     2.59904     2.78601  0.00436615
         780     2.59672     2.78577  0.00436729
         781     2.59454     2.78553  0.00436856
         782     2.59251     2.78528  0.00436994
         783     2.59063     2.78503  0.00437142
         784     2.58891     2.78478    0.004373
         785     2.58735     2.78453  0.00437465
         786     2.58594     2.78428  0.00437638
         787     2.58469     2.78402  0.00437816
         788     2.58358     2.78377  0.00437999
         789     2.58261     2.78351  0.00438185
         790     2.58177     2.78326  0.00438374
         791     2.58104       2.783  0.00438564
         792     2.58042     2.78275  0.00438756
         793     2.57989     2.78249  0.00438948
         794     2.57944     2.78223  0.00439139
         795     2.57904     2.78198   0.0043933
         796     2.57869     2.78172   0.0043952
         797     2.57837     2.78147  0.00439708
         798     2.57806     2.78121  0.00439895
         799     2.57776     2.78096  0.00440081
         800     2.57744      2.7807  0.00440266
         801     2.57711     2.78045  0.00440449
         802     2.57675      2.7802  0.00440632
         803     2.57634     2.77994  0.00440814
         804      2.5759     2.77969  0.00440995
         805     2.57541     2.77943  0.00441177
         806     2.57487     2.77918  0.00441359
         807     2.57427     2.77893  0.00441542
         808     2.57363     2.77867  0.00441726
         809     2.57295     2.77842  0.00441911
         810     2.57222     2.77816  0.00442098
         811     2.57146     2.77791  0.00442287
         812     2.57066     2.77765  0.00442479
         813     2.56985      2.7774  0.00442672
         814     2.56902     2.77714  0.00442868
         815     2.56819     2.77689  0.00443066
         816     2.56737     2.77663  0.00443266
         817     2.56656     2.77637  0.00443469
         818     2.56578     2.77611  0.00443673
         819     2.56503     2.77586   0.0044388
         820     2.56433      2.7756  0.00444087
         821     2.56369     2.77534  0.00444296
         822      2.5631     2.77508  0.00444505
         823     2.56259     2.77482  0.00444714
         824     2.56215     2.77457  0.00444923
         825      2.5618     2.77431   0.0044513
         826     2.56153     2.77405  0.00445336
         827     2.56134     2.77379   0.0044554
         828     2.56124     2.77354   0.0044574
         829     2.56123     2.77328  0.00445938
         830      2.5613     2.77303  0.00446131
         831     2.56144     2.77277   0.0044632
         832     2.56165     2.77252  0.00446505
         833     2.56193     2.77226  0.00446684
         834     2.56227     2.77201  0.00446857
         835     2.56264     2.77176  0.00447025
         836     2.56306     2.77151  0.00447187
         837     2.56349     2.77126  0.00447343
         838     2.56394     2.77102  0.00447493
         839     2.56439     2.77077  0.00447636
         840     2.56483     2.77052  0.00447774
         841     2.56524     2.77028  0.00447907
         842     2.56562     2.77004  0.00448034
         843     2.56596      2.7698  0.00448156
         844     2.56624     2.76955  0.00448273
         845     2.56646     2.76931  0.00448387
         846      2.5666     2.76907  0.00448496
         847     2.56667     2.76884  0.00448603
         848     2.56664      2.7686  0.00448707
         849     2.56653     2.76836   0.0044881
         850     2.56632     2.76812  0.00448911
         851     2.56601     2.76788  0.00449011
         852      2.5656     2.76765  0.00449111
         853     2.56508     2.76741  0.00449212
         854     2.56447     2.76717  0.00449314
         855     2.56375     2.76693  0.00449418
         856     2.56293      2.7667  0.00449525
         857     2.56202     2.76646  0.00449634
         858     2.56101     2.76622  0.00449747
         859     2.55992     2.76598  0.00449864
         860     2.55875     2.76574  0.00449986
         861      2.5575     2.76549  0.00450113
         862     2.55618     2.76525  0.00450245
         863      2.5548     2.76501  0.00450383
         864     2.55337     2.76476  0.00450528
         865     2.55188     2.76452  0.00450679
         866     2.55036     2.76427  0.00450836
         867      2.5488     2.76402  0.00451001
         868     2.54722     2.76377  0.00451172
         869     2.54562     2.76352  0.00451351
         870       2.544     2.76327  0.00451537
         871     2.54238     2.76301   0.0045173
         872     2.54075     2.76276   0.0045193
         873     2.53912      2.7625  0.00452138
         874      2.5375     2.76225  0.00452353
         875     2.53588     2.76199  0.00452575
         876     2.53428     2.76173  0.00452805
         877     2.53268     2.76147  0.00453041
         878     2.53109      2.7612  0.00453284
         879      2.5295     2.76094  0.00453534
         880     2.52793     2.76067  0.00453791
         881     2.52636     2.76041  0.00454055
         882      2.5248     2.76014  0.00454325
         883     2.52323     2.75987  0.00454602
         884     2.52167      2.7596  0.00454886
         885     2.52011     2.75933  0.00455176
         886     2.51855     2.75906  0.00455473
         887     2.51698     2.75879  0.00455776
         888     2.51541     2.75851  0.00456086
         889     2.51383     2.75824  0.00456403
         890     2.51226     2.75796  0.00456726
         891     2.51068     2.75769  0.00457056
         892      2.5091     2.75741  0.00457392
         893     2.50753     2.75713  0.00457735
         894     2.50597     2.75685  0.00458085
         895     2.50442     2.75656   0.0045844
         896     2.50289     2.75628  0.00458802
         897     2.50139       2.756   0.0045917
         898     2.49992     2.75571  0.00459543
         899     2.49849     2.75543  0.00459922
         900     2.49711     2.75514  0.00460305
         901     2.49578     2.75485  0.00460694
         902     2.49452     2.75456  0.00461086
         903     2.49333     2.75427  0.00461482
         904     2.49222     2.75398  0.00461881
         905     2.49119     2.75369  0.00462283
         906     2.49025      2.7534  0.00462686
         907     2.48941     2.75311  0.00463091
         908     2.48867     2.75282  0.00463495
         909     2.48803     2.75253    0.004639
         910      2.4875     2.75224  0.00464304
         911     2.48708     2.75195  0.00464705
         912     2.48677     2.75165  0.00465104
         913     2.48656     2.75136  0.00465501
         914     2.48646     2.75107  0.00465893
         915     2.48646     2.75079   0.0046628
         916     2.48656      2.7505  0.00466663
         917     2.48675     2.75021  0.00467039
         918     2.48704     2.74992  0.00467409
         919     2.48741     2.74964  0.00467773
