#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5474    -5.32898    -5.47309  0.00156005
        5475     -5.3351    -5.47306  0.00155997
        5476    -5.27998    -5.47302  0.00156009
        5477    -5.35864      -5.473  0.00155994
        5478    -5.38846    -5.47299  0.00155973
        5479    -5.39676    -5.47297  0.00155951
        5480     -5.3676    -5.47296  0.00155934
        5481     -5.4247    -5.47295  0.00155908
        5482    -5.46442    -5.47294   0.0015588
        5483    -5.36399    -5.47292  0.00155864
        5484    -5.34005     -5.4729  0.00155855
        5485    -5.43581    -5.47289  0.00155828
        5486    -5.40425    -5.47288  0.00155804
        5487    -5.52836    -5.47289  0.00155779
        5488    -5.50983     -5.4729  0.00155752
        5489    -5.47817     -5.4729  0.00155724
        5490    -5.39698    -5.47289  0.00155702
        5491     -5.3481    -5.47286   0.0015569
        5492    -5.37282    -5.47284  0.00155672
        5493    -5.30503    -5.47281  0.00155674
        5494    -5.37557     -5.4728  0.00155656
        5495    -5.35261    -5.47277  0.00155643
        5496    -5.30982    -5.47274  0.00155643
        5497    -5.27687    -5.47271  0.00155655
        5498    -5.42084     -5.4727   0.0015563
        5499    -5.41001    -5.47269  0.00155606
        5500    -5.39704    -5.47267  0.00155583
        5501    -5.39204    -5.47266  0.00155562
        5502    -5.37726    -5.47264  0.00155543
        5503    -5.46267    -5.47264  0.00155515
        5504    -5.52097    -5.47265  0.00155489
        5505    -5.45455    -5.47265  0.00155462
        5506    -5.44046    -5.47264  0.00155434
        5507    -5.33358    -5.47262  0.00155427
        5508    -5.43601    -5.47261    0.001554
        5509    -5.42177     -5.4726  0.00155374
        5510    -5.51097    -5.47261  0.00155348
        5511     -5.3689    -5.47259  0.00155331
        5512    -5.45045    -5.47258  0.00155303
        5513     -5.4876    -5.47259  0.00155275
        5514    -5.42491    -5.47258   0.0015525
        5515     -5.4547    -5.47257  0.00155222
        5516    -5.39402    -5.47256    0.001552
        5517    -5.39944    -5.47255  0.00155178
        5518      -5.407    -5.47253  0.00155154
        5519     -5.4877    -5.47254  0.00155126
        5520    -5.46344    -5.47254  0.00155098
        5521     -5.5264    -5.47255  0.00155073
        5522    -5.45569    -5.47254  0.00155045
        5523    -5.46841    -5.47254  0.00155017
        5524    -5.43724    -5.47254  0.00154991
        5525    -5.45804    -5.47253  0.00154963
        5526    -5.50805    -5.47254  0.00154936
        5527    -5.59568    -5.47256  0.00154924
        5528    -5.61242    -5.47259  0.00154917
        5529    -5.54606     -5.4726  0.00154894
        5530    -5.57301    -5.47262  0.00154877
        5531    -5.69576    -5.47266  0.00154902
        5532    -5.65817    -5.47269   0.0015491
        5533    -5.55646    -5.47271  0.00154889
        5534    -5.57194    -5.47273  0.00154872
        5535    -5.56092    -5.47274  0.00154852
        5536    -5.46588    -5.47274  0.00154824
        5537     -5.4764    -5.47274  0.00154796
        5538    -5.45091    -5.47274  0.00154769
        5539    -5.43062    -5.47273  0.00154743
        5540    -5.46294    -5.47273  0.00154715
        5541    -5.43803    -5.47272  0.00154688
        5542    -5.45824    -5.47272   0.0015466
        5543    -5.41563    -5.47271  0.00154636
        5544    -5.41476     -5.4727  0.00154612
        5545    -5.53527    -5.47271  0.00154588
        5546    -5.59721    -5.47273  0.00154576
        5547    -5.54951    -5.47275  0.00154554
        5548    -5.44235    -5.47274  0.00154528
        5549    -5.52474    -5.47275  0.00154503
        5550    -5.53202    -5.47276  0.00154478
        5551    -5.60496    -5.47278  0.00154469
        5552      -5.608    -5.47281   0.0015446
        5553    -5.57972    -5.47283  0.00154445
        5554     -5.5436    -5.47284  0.00154422
        5555    -5.50055    -5.47284  0.00154395
        5556    -5.53395    -5.47286  0.00154371
        5557    -5.44613    -5.47285  0.00154344
        5558    -5.38303    -5.47283  0.00154325
        5559    -5.34193    -5.47281  0.00154315
        5560    -5.42199     -5.4728   0.0015429
        5561    -5.45988     -5.4728  0.00154262
        5562    -5.44052    -5.47279  0.00154236
        5563    -5.44822    -5.47279  0.00154209
        5564    -5.36667    -5.47277  0.00154193
        5565    -5.42709    -5.47276  0.00154167
        5566    -5.45005    -5.47276   0.0015414
        5567    -5.53519    -5.47277  0.00154116
        5568    -5.52993    -5.47278  0.00154092
        5569    -5.39921    -5.47277   0.0015407
        5570    -5.51494    -5.47277  0.00154044
        5571    -5.46146    -5.47277  0.00154017
        5572    -5.45069    -5.47277   0.0015399
        5573    -5.46752    -5.47277  0.00153962
        5574    -5.41531    -5.47276  0.00153938
        5575    -5.47236    -5.47276   0.0015391
        5576    -5.40199    -5.47274  0.00153888
        5577    -5.37052    -5.47273  0.00153871
        5578    -5.44579    -5.47272  0.00153844
        5579    -5.46758    -5.47272  0.00153817
        5580    -5.48313    -5.47272  0.00153789
        5581    -5.46811    -5.47272  0.00153762
        5582    -5.41797    -5.47271  0.00153737
        5583    -5.37162    -5.47269  0.00153721
        5584    -5.50567     -5.4727  0.00153694
        5585    -5.52721    -5.47271   0.0015367
        5586    -5.45804    -5.47271  0.00153643
        5587    -5.44399     -5.4727  0.00153616
        5588    -5.40594    -5.47269  0.00153593
        5589    -5.41732    -5.47268  0.00153569
        5590     -5.3871    -5.47266  0.00153549
        5591    -5.42078    -5.47265  0.00153524
        5592     -5.4103    -5.47264  0.00153501
        5593    -5.40888    -5.47263  0.00153478
        5594    -5.30359     -5.4726   0.0015348
        5595    -5.27433    -5.47257  0.00153493
        5596    -5.31793    -5.47254  0.00153491
        5597     -5.3116    -5.47251   0.0015349
        5598    -5.23905    -5.47247   0.0015352
        5599    -5.17402    -5.47242  0.00153585
        5600    -5.20251    -5.47237  0.00153633
        5601    -5.15588    -5.47231  0.00153709
        5602    -5.14456    -5.47225  0.00153793
        5603    -5.14835    -5.47219  0.00153874
        5604    -5.21587    -5.47215  0.00153915
        5605    -5.23186    -5.47211  0.00153947
        5606    -5.22624    -5.47206  0.00153982
        5607    -5.29578    -5.47203  0.00153987
        5608    -5.36624    -5.47201  0.00153971
        5609    -5.27855    -5.47198  0.00153982
        5610     -5.3563    -5.47196  0.00153968
        5611    -5.39868    -5.47194  0.00153946
        5612    -5.33294    -5.47192  0.00153939
        5613    -5.36167     -5.4719  0.00153924
        5614    -5.41941    -5.47189  0.00153899
        5615    -5.34925    -5.47187  0.00153888
        5616    -5.37894    -5.47185  0.00153869
        5617    -5.43696    -5.47184  0.00153843
        5618    -5.47924    -5.47185  0.00153816
        5619    -5.47219    -5.47185  0.00153788
        5620    -5.43203    -5.47184  0.00153762
        5621    -5.38716    -5.47182  0.00153742
        5622    -5.24392    -5.47178  0.00153769
        5623    -5.28173    -5.47175  0.00153778
        5624    -5.29226    -5.47172  0.00153784
        5625    -5.28449    -5.47168  0.00153793
        5626    -5.31892    -5.47166  0.00153789
        5627    -5.43672    -5.47165  0.00153763
        5628    -5.48959    -5.47165  0.00153736
        5629    -5.48501    -5.47166  0.00153709
        5630    -5.48214    -5.47166  0.00153682
        5631    -5.43024    -5.47165  0.00153657
        5632     -5.4245    -5.47164  0.00153632
        5633    -5.53539    -5.47165  0.00153608
        5634    -5.44822    -5.47165  0.00153582
        5635    -5.41647    -5.47164  0.00153558
        5636    -5.51544    -5.47165  0.00153532
        5637    -5.50073    -5.47165  0.00153506
        5638     -5.5117    -5.47166   0.0015348
        5639    -5.45693    -5.47166  0.00153453
        5640     -5.6091    -5.47168  0.00153446
        5641     -5.6427    -5.47171  0.00153448
        5642    -5.53874    -5.47172  0.00153426
        5643    -5.57567    -5.47174   0.0015341
        5644    -5.59032    -5.47176  0.00153397
        5645    -5.52744    -5.47177  0.00153373
        5646    -5.51988    -5.47178  0.00153348
        5647     -5.4464    -5.47178  0.00153321
        5648    -5.42517    -5.47177  0.00153297
        5649    -5.44333    -5.47176   0.0015327
        5650    -5.33447    -5.47174  0.00153262
        5651    -5.32724    -5.47171  0.00153257
        5652    -5.40982     -5.4717  0.00153233
        5653    -5.39375    -5.47169  0.00153212
        5654    -5.44234    -5.47168  0.00153186
        5655    -5.35826    -5.47166  0.00153172
        5656    -5.34593    -5.47164  0.00153161
        5657    -5.40154    -5.47163  0.00153139
        5658    -5.52074    -5.47164  0.00153115
        5659    -5.47061    -5.47164  0.00153088
        5660      -5.456    -5.47164  0.00153061
        5661    -5.49434    -5.47164  0.00153034
        5662    -5.49633    -5.47164  0.00153008
        5663     -5.4914    -5.47165  0.00152981
        5664     -5.4567    -5.47164  0.00152954
        5665    -5.50998    -5.47165  0.00152929
        5666    -5.39242    -5.47164  0.00152908
        5667    -5.37354    -5.47162  0.00152891
        5668    -5.48158    -5.47162  0.00152864
        5669    -5.55876    -5.47164  0.00152845
        5670    -5.54519    -5.47165  0.00152824
        5671    -5.53661    -5.47166  0.00152801
        5672    -5.54307    -5.47167  0.00152779
        5673    -5.59171     -5.4717  0.00152767
        5674    -5.55905    -5.47171  0.00152748
        5675    -5.57908    -5.47173  0.00152733
        5676    -5.52001    -5.47174  0.00152708
        5677     -5.5129    -5.47175  0.00152683
        5678    -5.50522    -5.47175  0.00152657
        5679     -5.5506    -5.47177  0.00152637
        5680    -5.50544    -5.47177  0.00152611
        5681    -5.48409    -5.47177  0.00152584
        5682    -5.49913    -5.47178  0.00152558
        5683    -5.54683    -5.47179  0.00152537
        5684    -5.44871    -5.47179  0.00152511
        5685    -5.48435    -5.47179  0.00152484
        5686    -5.47863    -5.47179  0.00152457
        5687    -5.48908    -5.47179  0.00152431
        5688     -5.4678    -5.47179  0.00152404
        5689    -5.48055    -5.47179  0.00152377
        5690    -5.52327     -5.4718  0.00152353
        5691     -5.5428    -5.47182  0.00152331
        5692    -5.53044    -5.47183  0.00152308
        5693    -5.41482    -5.47182  0.00152285
        5694    -5.44721    -5.47181  0.00152259
        5695    -5.45172    -5.47181  0.00152232
        5696    -5.41069     -5.4718  0.00152209
        5697    -5.35164    -5.47178  0.00152197
        5698    -5.44527    -5.47177  0.00152171
        5699    -5.44654    -5.47177  0.00152145
        5700    -5.50047    -5.47177  0.00152119
        5701    -5.54995    -5.47179  0.00152099
        5702    -5.58687    -5.47181  0.00152085
        5703    -5.58489    -5.47183  0.00152072
        5704    -5.49913    -5.47183  0.00152046
        5705    -5.47345    -5.47183  0.00152019
        5706    -5.52681    -5.47184  0.00151996
        5707    -5.59119    -5.47186  0.00151983
        5708    -5.56743    -5.47188  0.00151966
        5709    -5.52511    -5.47189  0.00151942
        5710    -5.47579    -5.47189  0.00151916
        5711    -5.46354    -5.47189  0.00151889
        5712    -5.51577    -5.47189  0.00151864
        5713    -5.48576     -5.4719  0.00151838
        5714    -5.41081    -5.47189  0.00151815
        5715    -5.41003    -5.47188  0.00151792
        5716    -5.43538    -5.47187  0.00151767
        5717    -5.44289    -5.47186  0.00151742
        5718    -5.48183    -5.47187  0.00151715
        5719    -5.49576    -5.47187  0.00151689
        5720    -5.46331    -5.47187  0.00151663
        5721    -5.47268    -5.47187  0.00151636
        5722    -5.45239    -5.47187   0.0015161
        5723    -5.47565    -5.47187  0.00151584
        5724     -5.4122    -5.47186  0.00151561
        5725    -5.46454    -5.47185  0.00151534
        5726    -5.46777    -5.47185  0.00151508
        5727    -5.53429    -5.47186  0.00151485
        5728    -5.65034     -5.4719  0.00151491
        5729     -5.6302    -5.47192   0.0015149
        5730    -5.63565    -5.47195   0.0015149
        5731    -5.56551    -5.47197  0.00151473
        5732    -5.61622    -5.47199  0.00151467
        5733    -5.56823    -5.47201   0.0015145
        5734    -5.51694    -5.47202  0.00151426
        5735    -5.62931    -5.47205  0.00151424
        5736    -5.64836    -5.47208  0.00151429
        5737    -5.65722    -5.47211  0.00151437
        5738    -5.70856    -5.47215  0.00151466
        5739    -5.59345    -5.47217  0.00151455
        5740    -5.64304     -5.4722  0.00151458
        5741    -5.71111    -5.47224  0.00151488
        5742    -5.66993    -5.47228  0.00151501
        5743     -5.6316     -5.4723    0.001515
        5744    -5.66744    -5.47234  0.00151512
        5745    -5.69465    -5.47238  0.00151535
        5746    -5.65846    -5.47241  0.00151543
        5747    -5.64481    -5.47244  0.00151546
        5748    -5.65074    -5.47247  0.00151552
        5749     -5.6444     -5.4725  0.00151555
        5750    -5.68177    -5.47254  0.00151572
        5751    -5.58633    -5.47256  0.00151559
        5752     -5.6385    -5.47259   0.0015156
        5753    -5.59376    -5.47261  0.00151548
        5754    -5.52947    -5.47262  0.00151525
        5755    -5.50407    -5.47262    0.001515
        5756    -5.53834    -5.47263  0.00151478
        5757    -5.61554    -5.47266  0.00151472
        5758    -5.58372    -5.47268  0.00151458
        5759    -5.57576     -5.4727  0.00151442
        5760    -5.64269    -5.47272  0.00151445
        5761    -5.51797    -5.47273   0.0015142
        5762    -5.51899    -5.47274  0.00151396
        5763    -5.51635    -5.47275  0.00151372
        5764    -5.46929    -5.47275  0.00151345
        5765    -5.49321    -5.47275   0.0015132
        5766    -5.46927    -5.47275  0.00151293
        5767    -5.37513    -5.47273  0.00151277
        5768    -5.43043    -5.47273  0.00151252
        5769    -5.46947    -5.47273  0.00151226
        5770    -5.48149    -5.47273    0.001512
        5771    -5.48226    -5.47273  0.00151174
        5772    -5.50059    -5.47273  0.00151148
        5773    -5.50531    -5.47274  0.00151123
        5774    -5.47112    -5.47274  0.00151097
        5775     -5.3887    -5.47272  0.00151078
        5776    -5.35381     -5.4727  0.00151066
        5777    -5.40764    -5.47269  0.00151044
        5778    -5.49524     -5.4727  0.00151018
        5779    -5.46878     -5.4727  0.00150992
        5780      -5.497     -5.4727  0.00150966
        5781      -5.436    -5.47269  0.00150942
        5782    -5.41539    -5.47268  0.00150919
        5783     -5.3439    -5.47266  0.00150909
        5784    -5.37122    -5.47264  0.00150893
        5785    -5.36792    -5.47263  0.00150878
        5786    -5.49838    -5.47263  0.00150853
        5787    -5.50168    -5.47264  0.00150827
        5788     -5.4431    -5.47263  0.00150802
        5789     -5.4728    -5.47263  0.00150776
        5790    -5.54011    -5.47264  0.00150755
        5791    -5.56805    -5.47266  0.00150738
        5792    -5.51946    -5.47267  0.00150714
        5793    -5.55927    -5.47268  0.00150695
        5794     -5.4323    -5.47267  0.00150671
        5795    -5.53533    -5.47269  0.00150649
        5796    -5.62461    -5.47271  0.00150645
        5797    -5.59848    -5.47273  0.00150635
        5798    -5.58626    -5.47275  0.00150622
        5799    -5.57007    -5.47277  0.00150605
        5800    -5.59251    -5.47279  0.00150593
        5801    -5.53647     -5.4728  0.00150571
        5802    -5.49724    -5.47281  0.00150546
        5803    -5.55201    -5.47282  0.00150526
        5804    -5.57733    -5.47284  0.00150511
        5805    -5.51031    -5.47284  0.00150487
        5806     -5.5011    -5.47285  0.00150461
        5807    -5.50274    -5.47285  0.00150436
        5808    -5.51901    -5.47286  0.00150413
        5809    -5.61274    -5.47289  0.00150406
        5810    -5.54636     -5.4729  0.00150385
        5811    -5.57541    -5.47292   0.0015037
        5812    -5.35283     -5.4729  0.00150358
        5813    -5.41551    -5.47289  0.00150336
        5814    -5.47049    -5.47289   0.0015031
        5815    -5.36847    -5.47287  0.00150295
        5816     -5.4121    -5.47286  0.00150272
        5817    -5.40291    -5.47284  0.00150251
        5818    -5.42018    -5.47284  0.00150228
        5819      -5.598    -5.47286  0.00150218
        5820    -5.56042    -5.47287    0.001502
        5821    -5.56685    -5.47289  0.00150182
        5822    -5.53497     -5.4729   0.0015016
        5823    -5.47061     -5.4729  0.00150135
        5824    -5.44566    -5.47289   0.0015011
        5825    -5.38803    -5.47288  0.00150091
        5826    -5.51599    -5.47289  0.00150067
        5827    -5.59473    -5.47291  0.00150056
        5828    -5.64693    -5.47294   0.0015006
        5829       -5.63    -5.47296  0.00150058
        5830    -5.65543      -5.473  0.00150065
        5831    -5.58179    -5.47301  0.00150051
        5832    -5.55803    -5.47303  0.00150032
        5833    -5.52408    -5.47304  0.00150009
        5834    -5.53503    -5.47305  0.00149987
        5835    -5.44939    -5.47304  0.00149962
        5836    -5.50624    -5.47305  0.00149937
        5837    -5.48246    -5.47305  0.00149912
        5838    -5.54694    -5.47306  0.00149891
        5839    -5.50244    -5.47307  0.00149867
        5840    -5.47986    -5.47307  0.00149841
        5841     -5.4175    -5.47306  0.00149818
        5842    -5.51986    -5.47307  0.00149795
        5843     -5.4384    -5.47306   0.0014977
        5844    -5.39035    -5.47305  0.00149751
        5845    -5.51136    -5.47306  0.00149727
        5846    -5.54001    -5.47307  0.00149706
        5847    -5.54374    -5.47308  0.00149685
        5848    -5.56896     -5.4731  0.00149669
        5849    -5.53718    -5.47311  0.00149647
        5850    -5.61435    -5.47313  0.00149641
        5851     -5.6276    -5.47316  0.00149639
        5852    -5.73758     -5.4732  0.00149681
        5853    -5.60483    -5.47322  0.00149673
        5854    -5.53651    -5.47324  0.00149651
        5855    -5.55596    -5.47325  0.00149632
        5856    -5.49832    -5.47325  0.00149607
        5857    -5.51977    -5.47326  0.00149584
        5858    -5.41399    -5.47325  0.00149562
        5859    -5.44215    -5.47325  0.00149537
        5860    -5.44959    -5.47324  0.00149512
        5861    -5.56414    -5.47326  0.00149495
        5862    -5.55621    -5.47327  0.00149476
        5863    -5.52975    -5.47328  0.00149453
        5864    -5.55322     -5.4733  0.00149434
        5865    -5.57786    -5.47331  0.00149419
        5866    -5.54823    -5.47333  0.00149399
        5867    -5.51108    -5.47333  0.00149375
        5868     -5.5817    -5.47335  0.00149361
        5869     -5.6022    -5.47337  0.00149352
        5870    -5.58092    -5.47339  0.00149338
        5871    -5.55354     -5.4734  0.00149318
        5872    -5.54377    -5.47342  0.00149298
        5873    -5.60433    -5.47344  0.00149289
        5874     -5.5463    -5.47345  0.00149269
        5875     -5.5857    -5.47347  0.00149256
        5876    -5.44821    -5.47347  0.00149231
        5877    -5.60189    -5.47349  0.00149221
        5878    -5.54916     -5.4735  0.00149202
        5879    -5.57237    -5.47352  0.00149186
        5880    -5.54863    -5.47353  0.00149166
        5881    -5.48046    -5.47353  0.00149141
        5882    -5.40946    -5.47352  0.00149119
        5883    -5.55261    -5.47353    0.001491
        5884    -5.33587    -5.47351  0.00149093
        5885    -5.42206     -5.4735   0.0014907
        5886     -5.3673    -5.47348  0.00149056
        5887    -5.44967    -5.47348  0.00149031
        5888    -5.49162    -5.47348  0.00149006
        5889    -5.56222     -5.4735  0.00148988
        5890    -5.66125    -5.47353  0.00148997
        5891    -5.58641    -5.47355  0.00148984
        5892    -5.46656    -5.47355  0.00148959
        5893      -5.457    -5.47355  0.00148934
        5894    -5.53557    -5.47356  0.00148912
        5895    -5.56414    -5.47357  0.00148895
        5896    -5.51987    -5.47358  0.00148872
        5897    -5.47005    -5.47358  0.00148847
        5898    -5.47632    -5.47358  0.00148821
        5899     -5.4938    -5.47358  0.00148796
        5900    -5.52064    -5.47359  0.00148773
        5901    -5.52923     -5.4736  0.00148751
        5902    -5.55888    -5.47361  0.00148733
        5903     -5.5616    -5.47363  0.00148715
        5904     -5.5515    -5.47364  0.00148696
        5905    -5.54079    -5.47365  0.00148675
        5906    -5.47693    -5.47365   0.0014865
        5907     -5.4979    -5.47366  0.00148625
        5908    -5.58063    -5.47368  0.00148611
        5909    -5.53348    -5.47369  0.00148589
        5910    -5.44769    -5.47368  0.00148565
        5911    -5.39704    -5.47367  0.00148546
        5912    -5.47105    -5.47367   0.0014852
        5913    -5.46775    -5.47367  0.00148495
        5914    -5.52156    -5.47368  0.00148472
        5915    -5.45653    -5.47367  0.00148448
        5916    -5.37519    -5.47366  0.00148432
        5917    -5.42137    -5.47365  0.00148409
        5918    -5.44846    -5.47364  0.00148385
        5919     -5.4405    -5.47364  0.00148361
        5920    -5.49584    -5.47364  0.00148336
        5921    -5.47674    -5.47364  0.00148311
        5922    -5.43656    -5.47364  0.00148288
        5923    -5.41748    -5.47363  0.00148266
        5924     -5.3805    -5.47361  0.00148249
        5925    -5.47997    -5.47361  0.00148224
        5926    -5.54119    -5.47362  0.00148203
        5927    -5.51351    -5.47363   0.0014818
        5928     -5.4275    -5.47362  0.00148157
        5929    -5.45556    -5.47362  0.00148132
        5930    -5.38114     -5.4736  0.00148115
        5931    -5.46462     -5.4736   0.0014809
        5932    -5.41137    -5.47359  0.00148069
        5933    -5.44083    -5.47359  0.00148045
        5934    -5.56963     -5.4736  0.00148029
        5935    -5.56791    -5.47362  0.00148013
        5936    -5.43639    -5.47361  0.00147989
        5937    -5.43182     -5.4736  0.00147966
        5938    -5.53669    -5.47361  0.00147945
        5939    -5.54723    -5.47363  0.00147925
        5940    -5.56827    -5.47364  0.00147909
        5941    -5.56667    -5.47366  0.00147892
        5942    -5.53346    -5.47367  0.00147871
        5943     -5.5401    -5.47368   0.0014785
        5944    -5.46411    -5.47368  0.00147825
        5945    -5.46913    -5.47368    0.001478
        5946    -5.52679    -5.47369  0.00147778
        5947    -5.55331     -5.4737  0.00147759
        5948    -5.57111    -5.47372  0.00147744
        5949    -5.61472    -5.47374  0.00147738
        5950    -5.55389    -5.47375  0.00147719
        5951    -5.55202    -5.47377    0.001477
        5952    -5.54079    -5.47378   0.0014768
        5953    -5.38079    -5.47376  0.00147663
        5954    -5.51036    -5.47377   0.0014764
        5955    -5.52435    -5.47378  0.00147617
        5956     -5.5308    -5.47379  0.00147596
        5957      -5.524     -5.4738  0.00147573
        5958    -5.57355    -5.47381  0.00147558
        5959    -5.56444    -5.47383  0.00147541
        5960    -5.58605    -5.47385  0.00147528
        5961    -5.48624    -5.47385  0.00147504
        5962    -5.48988    -5.47385  0.00147479
        5963    -5.48561    -5.47385  0.00147455
        5964    -5.43828    -5.47385  0.00147431
        5965    -5.45159    -5.47384  0.00147407
        5966     -5.4505    -5.47384  0.00147383
        5967    -5.32981    -5.47381  0.00147378
        5968    -5.32681    -5.47379  0.00147374
        5969    -5.41956    -5.47378  0.00147352
        5970      -5.417    -5.47377   0.0014733
        5971     -5.4637    -5.47377  0.00147306
        5972    -5.41195    -5.47376  0.00147284
        5973    -5.51334    -5.47377  0.00147261
        5974    -5.56889    -5.47378  0.00147245
        5975    -5.53984    -5.47379  0.00147225
        5976    -5.56584    -5.47381  0.00147208
        5977    -5.56478    -5.47382  0.00147191
        5978    -5.52602    -5.47383  0.00147169
        5979    -5.43103    -5.47383  0.00147147
        5980    -5.38347    -5.47381   0.0014713
        5981    -5.43484     -5.4738  0.00147107
        5982    -5.48925    -5.47381  0.00147082
        5983    -5.50843    -5.47381  0.00147059
        5984    -5.48442    -5.47381  0.00147034
        5985    -5.47947    -5.47381   0.0014701
        5986     -5.5075    -5.47382  0.00146986
        5987    -5.53092    -5.47383  0.00146965
        5988    -5.41481    -5.47382  0.00146944
        5989    -5.42037    -5.47381  0.00146922
        5990    -5.46255    -5.47381  0.00146897
        5991    -5.45611    -5.47381  0.00146873
        5992    -5.34741    -5.47379  0.00146864
        5993    -5.39829    -5.47377  0.00146845
        5994    -5.49536    -5.47378  0.00146821
        5995    -5.45112    -5.47377  0.00146797
        5996    -5.52992    -5.47378  0.00146775
        5997    -5.49881    -5.47379  0.00146751
        5998    -5.51448    -5.47379  0.00146728
        5999    -5.48588    -5.47379  0.00146704
        6000    -5.48912     -5.4738   0.0014668
        6001    -5.43585    -5.47379  0.00146657
        6002    -5.49288    -5.47379  0.00146633
        6003    -5.49422     -5.4738  0.00146609
        6004    -5.54437    -5.47381  0.00146589
        6005    -5.59594    -5.47383  0.00146579
        6006     -5.5689    -5.47385  0.00146563
        6007    -5.58158    -5.47386  0.00146549
        6008    -5.49074    -5.47387  0.00146525
        6009    -5.53958    -5.47388  0.00146505
        6010    -5.55413    -5.47389  0.00146487
        6011    -5.47311    -5.47389  0.00146462
        6012    -5.42555    -5.47388   0.0014644
        6013    -5.49115    -5.47389  0.00146416
        6014    -5.54223     -5.4739  0.00146396
        6015    -5.51839     -5.4739  0.00146374
        6016    -5.54635    -5.47392  0.00146354
        6017    -5.49198    -5.47392   0.0014633
        6018    -5.47204    -5.47392  0.00146306
        6019    -5.45762    -5.47392  0.00146282
        6020    -5.42844    -5.47391  0.00146259
        6021    -5.38255    -5.47389  0.00146243
        6022    -5.50323     -5.4739  0.00146219
        6023    -5.39246    -5.47388  0.00146201
        6024    -5.33671    -5.47386  0.00146195
        6025    -5.33206    -5.47384   0.0014619
        6026    -5.36773    -5.47382  0.00146176
        6027    -5.36762     -5.4738  0.00146162
        6028    -5.34496    -5.47378  0.00146154
        6029    -5.23044    -5.47374  0.00146185
        6030    -5.28011    -5.47371  0.00146196
        6031    -5.34028    -5.47369  0.00146189
        6032    -5.39632    -5.47367   0.0014617
        6033    -5.42537    -5.47367  0.00146148
        6034    -5.31201    -5.47364  0.00146148
        6035    -5.23076     -5.4736   0.0014618
        6036    -5.23193    -5.47356   0.0014621
        6037     -5.2056    -5.47351  0.00146253
        6038    -5.20932    -5.47347  0.00146295
        6039    -5.22741    -5.47343  0.00146327
        6040    -5.26516     -5.4734  0.00146343
        6041    -5.33304    -5.47337  0.00146338
        6042    -5.39787    -5.47336  0.00146319
        6043    -5.34432    -5.47334   0.0014631
        6044    -5.33311    -5.47332  0.00146304
        6045    -5.45443    -5.47331   0.0014628
        6046    -5.47248    -5.47331  0.00146256
        6047    -5.47335    -5.47331  0.00146232
        6048    -5.52817    -5.47332  0.00146211
        6049      -5.572    -5.47334  0.00146196
        6050    -5.47963    -5.47334  0.00146172
        6051    -5.37356    -5.47332  0.00146157
        6052    -5.41785    -5.47331  0.00146135
        6053    -5.43768    -5.47331  0.00146112
        6054    -5.37592    -5.47329  0.00146097
        6055    -5.38354    -5.47328  0.00146081
        6056    -5.32598    -5.47325  0.00146077
        6057    -5.33673    -5.47323   0.0014607
        6058    -5.33331    -5.47321  0.00146064
        6059    -5.43696     -5.4732  0.00146041
        6060    -5.53207    -5.47321   0.0014602
        6061    -5.44984    -5.47321  0.00145997
        6062    -5.44165     -5.4732  0.00145974
        6063    -5.53128    -5.47321  0.00145953
        6064    -5.52015    -5.47322  0.00145931
        6065    -5.54799    -5.47323  0.00145912
        6066    -5.57291    -5.47325  0.00145897
        6067    -5.51289    -5.47325  0.00145874
        6068    -5.48318    -5.47326   0.0014585
        6069    -5.45333    -5.47325  0.00145827
        6070    -5.41857    -5.47324  0.00145806
        6071    -5.41576    -5.47323  0.00145785
        6072    -5.47308    -5.47323  0.00145761
        6073    -5.50438    -5.47324  0.00145737
        6074    -5.55701    -5.47325   0.0014572
        6075    -5.63263    -5.47328   0.0014572
        6076     -5.5419    -5.47329    0.001457
        6077    -5.54791     -5.4733  0.00145681
        6078    -5.53119    -5.47331   0.0014566
        6079    -5.53436    -5.47332   0.0014564
        6080    -5.46775    -5.47332  0.00145616
        6081    -5.56391    -5.47334    0.001456
        6082     -5.5932    -5.47336  0.00145589
        6083    -5.57557    -5.47337  0.00145575
        6084    -5.54751    -5.47338  0.00145556
        6085     -5.5027    -5.47339  0.00145533
        6086    -5.46687    -5.47339  0.00145509
        6087    -5.55626     -5.4734  0.00145491
        6088    -5.53359    -5.47341  0.00145471
        6089    -5.38838     -5.4734  0.00145454
        6090    -5.41951    -5.47339  0.00145433
        6091    -5.37914    -5.47337  0.00145417
        6092    -5.32698    -5.47335  0.00145413
        6093    -5.31952    -5.47332  0.00145411
        6094     -5.2667    -5.47329  0.00145427
        6095    -5.18767    -5.47324  0.00145478
        6096    -5.19677     -5.4732  0.00145525
        6097    -5.27578    -5.47317  0.00145537
        6098    -5.30558    -5.47314  0.00145539
        6099    -5.36892    -5.47312  0.00145525
        6100    -5.35305     -5.4731  0.00145515
        6101    -5.23373    -5.47306  0.00145544
        6102    -5.26729    -5.47303  0.00145559
        6103    -5.29123      -5.473  0.00145566
        6104    -5.20863    -5.47296  0.00145606
        6105    -5.21657    -5.47291  0.00145643
        6106     -5.1712    -5.47286  0.00145703
        6107     -5.1324    -5.47281  0.00145786
        6108    -5.11549    -5.47275  0.00145879
