# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
     1.44938    0.259101    0.352804   0.0113331
     1.50621    0.293637    0.370025   0.0105959
     1.56305    0.438378    0.372532   0.0101769
     1.61989    0.306506    0.377774  0.00983639
     1.67673    0.298605    0.391406   0.0103385
     1.73357    0.354319     0.38943   0.0113605
     1.79041    0.399118    0.417826   0.0132863
     1.84724    0.494255    0.406699   0.0120174
     1.90408    0.423065    0.429036   0.0124491
     1.96092    0.514129     0.41427   0.0106027
     2.01776     0.46819    0.416542    0.012256
      2.0746    0.371098    0.417651   0.0100566
     2.13144    0.350572    0.410136   0.0111964
     2.18827    0.464769    0.409685   0.0117787
     2.24511    0.588414    0.380161  0.00946865
     2.30195    0.432676    0.377809   0.0113566
     2.35879    0.608125    0.373689   0.0105675
     2.41563    0.491078    0.372827   0.0102555
     2.47247    0.427463    0.388348   0.0106625
      2.5293    0.381524    0.377285   0.0122873
     2.58614    0.287772    0.331847  0.00936739
     2.64298    0.224158    0.334073  0.00992798
     2.69982    0.281256    0.311431  0.00839625
     2.75666    0.334526    0.318426  0.00953242
      2.8135    0.286713     0.30518  0.00997448
     2.87033    0.282478    0.298591   0.0113374
     2.92717    0.295673    0.282168   0.0106596
     2.98401    0.433328    0.275258   0.0100491
     3.04085    0.216664    0.250642   0.0108561
     3.09769    0.392357    0.255811  0.00979186
     3.15453    0.349106    0.251035   0.0104099
     3.21136    0.227905    0.227731  0.00807908
      3.2682    0.197848    0.206472  0.00750934
     3.32504    0.227579    0.208408   0.0096266
     3.38188    0.167467    0.199524  0.00817703
     3.43872   0.0940778    0.179958  0.00743026
     3.49556    0.134804    0.168058  0.00814167
     3.55239    0.177404    0.146259  0.00622138
     3.60923    0.131709    0.137181  0.00778642
     3.66607    0.114604     0.11373  0.00522727
     3.72291   0.0767284    0.123935  0.00712736
     3.77975    0.173901    0.114041  0.00622633
     3.83659    0.161439    0.106742   0.0064104
     3.89342   0.0862584   0.0992052  0.00511704
     3.95026   0.0864213    0.096741  0.00572312
      4.0071   0.0649992   0.0870461  0.00661117
     4.06394    0.104015   0.0766521  0.00487918
     4.12078   0.0553878   0.0765789  0.00544595
     4.17761   0.0592975   0.0638589  0.00478642
     4.23445   0.0274495   0.0619504  0.00479223
     4.29129   0.0140913   0.0613854  0.00444635
     4.34813  0.00741219   0.0524349  0.00388809
     4.40497   0.0236213   0.0508419  0.00403497
     4.46181   0.0336399   0.0482179  0.00375087
     4.51864   0.0232955   0.0421554  0.00361222
     4.57548   0.0206075   0.0370744  0.00333754
     4.63232   0.0148244   0.0281476   0.0025823
     4.68916   0.0289157   0.0281548  0.00314045
       4.746   0.0105888   0.0275403  0.00299651
     4.80284  0.00887834   0.0209653  0.00245468
     4.85967  0.00667912   0.0162019   0.0025257
     4.91651 0.000570169   0.0139521  0.00214679
     4.97335 0.000895979   0.0129747  0.00217989
     5.03019  0.00146615    0.011855    0.002155
     5.08703           0   0.0112951  0.00235803
     5.14387           0  0.00809268  0.00166281
      5.2007           0  0.00852984  0.00204169
     5.25754           0  0.00653168  0.00124718
     5.31438           0  0.00432936 0.000788548
     5.37122    0.155493  0.00563261  0.00204804
     5.42806  0.00505006  0.00448608 0.000982294
      5.4849  0.00236213  0.00411181   0.0012161
     5.54173           0  0.00391076 0.000943615
     5.59857           0  0.00297147 0.000896923
     5.65541           0  0.00199301 0.000616753
   0.0284191           0 0.000268794 0.000184213
   0.0852574           0  0.00270728 0.000836961
    0.142096           0  0.00522519  0.00120545
    0.198934           0  0.00705889    0.000956
    0.255772           0   0.0163771  0.00237226
    0.312611  0.00651621   0.0306364  0.00369494
    0.369449   0.0185712   0.0438857   0.0046493
    0.426287   0.0351875   0.0479186  0.00350835
    0.483126   0.0463466   0.0627847  0.00452759
    0.539964   0.0287528   0.0698915  0.00392388
    0.596802   0.0280197   0.0890084  0.00624264
     0.65364   0.0363279    0.106752  0.00649555
    0.710479    0.073959     0.11584  0.00569135
    0.767317   0.0948923    0.137775  0.00636773
    0.824155      0.1155    0.168251  0.00814879
    0.880994    0.142216    0.185572  0.00846513
    0.937832    0.451411    0.196732  0.00848895
     0.99467    0.269853    0.234032   0.0085366
     1.05151     0.26969    0.239693  0.00848242
     1.10835    0.357577    0.241555  0.00897452
     1.16519    0.297791    0.265695   0.0104127
     1.22202    0.229289    0.286765    0.009301
     1.27886    0.226113    0.304565  0.00738197
      1.3357    0.549561    0.325747  0.00905096
     1.39254    0.304226    0.329494   0.0101259
     1.44938    0.410358    0.353524   0.0112143
     1.50621    0.251281    0.368541   0.0105669
     1.56305    0.338517    0.372107   0.0100586
     1.61989    0.311964    0.376952  0.00974777
     1.67673    0.334037    0.390689   0.0102341
     1.73357    0.422006    0.389837   0.0112258
     1.79041    0.352283    0.417007   0.0131454
     1.84724    0.514292    0.408044   0.0119422
     1.90408    0.365722    0.428244   0.0123186
     1.96092    0.415816     0.41429   0.0104701
     2.01776    0.312371    0.415239   0.0121718
      2.0746    0.319539    0.416425   0.0100054
     2.13144    0.294288    0.408688   0.0111497
     2.18827    0.317177    0.408529   0.0116881
     2.24511    0.281337    0.378926  0.00943053
     2.30195    0.324915    0.377148   0.0112339
     2.35879    0.842139    0.379545   0.0119481
     2.41563    0.446198    0.373744   0.0101682
     2.47247    0.587925    0.390842   0.0108171
      2.5293    0.416467    0.377774   0.0121434
     2.58614    0.518365    0.334179  0.00953603
     2.64298    0.469656    0.335768  0.00994748
     2.69982    0.263988    0.310838  0.00831221
     2.75666    0.309031    0.318309  0.00941398
      2.8135    0.438052    0.306841  0.00998713
     2.87033    0.288424    0.298464   0.0111964
     2.92717    0.284514    0.282198   0.0105264
     2.98401    0.451981    0.277467   0.0101634
     3.04085    0.227823    0.250357   0.0107241
     3.09769    0.314489    0.256544  0.00969689
     3.15453     0.15476    0.249832   0.0103491
     3.21136   0.0917971    0.226032  0.00815482
      3.2682    0.132931    0.205553  0.00747153
     3.32504      0.1559    0.207752  0.00952862
     3.38188    0.143031    0.198818  0.00810525
     3.43872    0.186119    0.180035  0.00733778
     3.49556    0.091227    0.167098  0.00809635
     3.55239   0.0944851    0.145612  0.00617719
     3.60923   0.0753437    0.136408  0.00772737
     3.66607   0.0544918    0.112989  0.00521411
     3.72291    0.080801    0.123396  0.00705863
     3.77975     0.18335    0.114907  0.00620848
     3.83659    0.106784    0.106743  0.00633027
     3.89342   0.0382827   0.0984437  0.00510943
     3.95026   0.0261463   0.0958586  0.00571921
      4.0071    0.027531   0.0863021  0.00657026
     4.06394   0.0608451   0.0764545  0.00482219
     4.12078    0.108332   0.0769758  0.00539232
     4.17761   0.0294859   0.0634292  0.00474584
     4.23445   0.0283455   0.0615303   0.0047507
     4.29129   0.0547362   0.0613023  0.00439155
     4.34813    0.166815   0.0538646  0.00409394
     4.40497     0.14857   0.0520635  0.00416535
     4.46181   0.0864213   0.0486954  0.00373426
     4.51864   0.0453691   0.0421955  0.00356729
     4.57548   0.0279383   0.0369602  0.00329777
     4.63232   0.0232955   0.0280869  0.00255073
     4.68916   0.0237842   0.0281001  0.00310167
       4.746   0.0168607   0.0274068  0.00296203
     4.80284   0.0141728   0.0208804  0.00242547
     4.85967   0.0238656   0.0162977  0.00249594
     4.91651    0.022318   0.0140567   0.0021225
     4.97335 0.000407263   0.0128176  0.00215829
     5.03019 0.000488716   0.0117129  0.00213274
     5.08703 0.000407263    0.011159  0.00233248
     5.14387 0.000570169  0.00799865  0.00164468
      5.2007 0.000407263  0.00842831  0.00201869
     5.25754 0.000488716  0.00645614  0.00123387
     5.31438 0.000651621  0.00428339  0.00078003
     5.37122 0.000651621  0.00557034  0.00202339
     5.42806 0.000895979  0.00444121  0.00097104
      5.4849  0.00179196  0.00408281  0.00120125
     5.54173   0.0149873  0.00404921 0.000941922
     5.59857  0.00505006  0.00299746 0.000886088
     5.65541  0.00985577   0.0020913 0.000616825
   0.0284191 0.000244358 0.000268492 0.000181939
   0.0852574 0.000488716  0.00267989 0.000827076
    0.142096 0.000570169  0.00516772  0.00119194
    0.198934  0.00904124  0.00708336 0.000944511
    0.255772   0.0121364   0.0163247  0.00234355
    0.312611  0.00830817   0.0303607  0.00365959
    0.369449  0.00806381   0.0434434  0.00461289
    0.426287   0.0211777   0.0475885  0.00348054
    0.483126    0.142298   0.0637664  0.00457687
    0.539964   0.0981504   0.0702403  0.00389091
    0.596802    0.136922   0.0895999  0.00619353
     0.65364    0.137411     0.10713  0.00642638
    0.710479    0.178951    0.116619  0.00567417
    0.767317    0.123075    0.137594   0.0062917
    0.824155    0.106703    0.167491  0.00808354
    0.880994    0.151828    0.185155  0.00837086
    0.937832    0.181965    0.196549  0.00838611
     0.99467    0.149873    0.232993   0.0084942
     1.05151    0.127229    0.238304  0.00849058
     1.10835    0.347558    0.242864  0.00895864
     1.16519    0.218782    0.265116   0.0103003
     1.22202    0.204609    0.285751  0.00924131
     1.27886    0.331186    0.304893  0.00729815
      1.3357    0.410114    0.326789  0.00899895
     1.39254    0.402946    0.330401   0.0100414
     1.44938    0.407019    0.354184   0.0110953
     1.50621    0.296488    0.367651   0.0104738
     1.56305    0.232221     0.37038   0.0100816
     1.61989    0.396349    0.377191  0.00963037
     1.67673    0.326136    0.389892   0.0101387
     1.73357    0.298605    0.388711   0.0111435
     1.79041    0.379081    0.416539   0.0129915
     1.84724    0.409462    0.408062   0.0117948
     1.90408     0.45361    0.428558   0.0121705
     1.96092    0.511115    0.415485   0.0104089
     2.01776    0.570331    0.417154   0.0121712
      2.0746    0.230592     0.41413   0.0101415
     2.13144    0.342753    0.407874   0.0110417
     2.18827    0.491567    0.409554   0.0115886
     2.24511    0.339576     0.37844  0.00932661
     2.30195    0.495639    0.378611     0.01119
     2.35879    0.406041    0.379872    0.011805
     2.41563    0.215687    0.371793   0.0102282
     2.47247    0.465502    0.391764   0.0107228
      2.5293    0.426893    0.378381   0.0120086
     2.58614    0.576766    0.337174   0.0098774
     2.64298    0.334607    0.335754  0.00982469
     2.69982    0.408811    0.312047  0.00829713
     2.75666    0.250956    0.317477  0.00933441
      2.8135    0.393579    0.307912  0.00992107
     2.87033    0.187015    0.297088   0.0111424
     2.92717    0.281256    0.282186   0.0103964
     2.98401    0.216257    0.276712    0.010066
     3.04085    0.222936    0.250018    0.010597
     3.09769    0.294533    0.257013  0.00958851
     3.15453    0.312289    0.250603     0.01025
     3.21136    0.222854    0.225993  0.00805423
      3.2682    0.302678    0.206752  0.00747489
     3.32504    0.168526    0.207268  0.00942328
     3.38188     0.12446      0.1979    0.008057
     3.43872   0.0812897    0.178816  0.00734776
     3.49556    0.116151    0.166469  0.00802079
     3.55239    0.184653    0.146094   0.0061197
     3.60923    0.124378    0.136259  0.00763339
     3.66607   0.0682573    0.112437   0.0051789
     3.72291   0.0458578    0.122438   0.0070361
     3.77975     0.11216    0.114873  0.00613193
     3.83659    0.165023    0.107462  0.00629288
     3.89342    0.133419   0.0988755  0.00506456
     3.95026    0.120876   0.0961674  0.00565693
      4.0071    0.108088   0.0865711  0.00649465
     4.06394    0.115826   0.0769406  0.00478709
     4.12078   0.0882947   0.0771155  0.00532756
     4.17761    0.162661   0.0646543  0.00484279
     4.23445   0.0522111   0.0614153  0.00469345
     4.29129   0.0324182   0.0609457  0.00435178
     4.34813   0.0551434   0.0538804  0.00404343
     4.40497   0.0372239   0.0518803  0.00411795
     4.46181   0.0505006   0.0487177  0.00368823
     4.51864    0.058483   0.0423966  0.00352891
     4.57548   0.0240285   0.0368005  0.00326092
     4.63232   0.0179196   0.0279614  0.00252233
     4.68916   0.0125437   0.0279081  0.00306932
       4.746   0.0127881   0.0272263  0.00293095
     4.80284   0.0114848   0.0207644  0.00239829
     4.85967  0.00692347   0.0161819  0.00246781
     4.91651  0.00790091   0.0139807  0.00209766
     4.97335   0.0091227    0.012772  0.00213213
     5.03019  0.00822672   0.0116699  0.00210684
     5.08703   0.0030952   0.0110595  0.00230581
     5.14387  0.00301375  0.00793711  0.00162553
      5.2007 0.000162905  0.00832627  0.00199635
     5.25754 8.14526e-05  0.00637744  0.00122115
     5.31438 0.000162905  0.00423252 0.000772057
     5.37122 0.000162905  0.00550358  0.00199951
     5.42806 0.000162905  0.00438839 0.000960487
      5.4849 0.000162905  0.00403442  0.00118739
     5.54173   0.0289157  0.00435621 0.000979044
     5.59857  0.00505006   0.0030228 0.000875511
     5.65541   0.0115663  0.00220827 0.000620203
   0.0284191           0 0.000265218  0.00017975
   0.0852574           0  0.00264721 0.000817635
    0.142096           0   0.0051047  0.00117907
    0.198934           0  0.00699698 0.000936934
    0.255772           0   0.0161256  0.00232341
    0.312611  0.00130324   0.0300064  0.00363208
    0.369449   0.0148244   0.0430944  0.00456982
    0.426287   0.0698864   0.0478604   0.0034487
    0.483126   0.0795792   0.0639592  0.00452512
    0.539964   0.0992093   0.0705936  0.00385947
    0.596802     0.16877   0.0905654  0.00619279
     0.65364    0.148895     0.10764  0.00636816
    0.710479    0.164046    0.117197  0.00563438
    0.767317    0.159729    0.137864  0.00622076
    0.824155    0.174227    0.167573  0.00798537
    0.880994    0.205994    0.185409  0.00827263
    0.937832    0.125274     0.19568  0.00832876
     0.99467    0.130243     0.23174  0.00848253
     1.05151    0.141239    0.237121  0.00846915
     1.10835    0.210148    0.242465  0.00885826
     1.16519    0.176834     0.26404   0.0102308
     1.22202    0.177974    0.284437   0.0092216
     1.27886    0.186201    0.303446  0.00735128
      1.3357    0.278405    0.326199  0.00890853
     1.39254    0.292415    0.329938  0.00992962
     1.44938     0.25511    0.352976   0.0110256
     1.50621    0.238412    0.366075    0.010464
     1.56305    0.248919    0.368899   0.0100669
     1.61989    0.360509    0.376988  0.00951508
     1.67673     0.46037    0.390751   0.0100514
     1.73357    0.498572    0.390051   0.0110879
     1.79041    0.472018    0.417215   0.0128507
     1.84724    0.610162    0.410526   0.0119057
     1.90408    0.486924    0.429269   0.0120428
     1.96092    0.473403    0.416191   0.0103059
     2.01776    0.429418    0.417304   0.0120237
      2.0746    0.386982    0.413799   0.0100232
     2.13144    0.512826    0.409154    0.010981
     2.18827    0.356763     0.40891   0.0114652
     2.24511    0.401806    0.378725  0.00921722
     2.30195    0.376556    0.378586   0.0110536
     2.35879    0.443673     0.38065   0.0116867
     2.41563    0.407589     0.37223   0.0101128
     2.47247    0.276613     0.39036   0.0106835
      2.5293    0.224239    0.376501   0.0120084
     2.58614    0.243381     0.33603  0.00982295
     2.64298    0.345196    0.335869  0.00970555
     2.69982    0.309846     0.31202  0.00819599
     2.75666    0.273844    0.316945  0.00923573
      2.8135    0.603075    0.311512   0.0104327
     2.87033    0.547932    0.300147   0.0114187
     2.92717    0.447256    0.284199   0.0104627
     2.98401     0.50297    0.279471   0.0103145
     3.04085    0.347314    0.251205    0.010534
     3.09769    0.261382    0.257067  0.00947173
     3.15453    0.246394    0.250551   0.0101252
     3.21136     0.39757    0.228085  0.00822332
      3.2682    0.133257    0.205856  0.00743727
     3.32504   0.0786018    0.205699  0.00943809
     3.38188   0.0741219     0.19639  0.00809891
     3.43872   0.0737961    0.177535  0.00736892
     3.49556    0.096277    0.165613  0.00796852
     3.55239    0.123401    0.145817  0.00605132
     3.60923   0.0663839    0.135407  0.00758772
     3.66607   0.0695606    0.111914  0.00514207
     3.72291   0.0376311    0.121404  0.00702589
     3.77975   0.0556322    0.114151  0.00609956
     3.83659    0.160217    0.108106  0.00624893
     3.89342    0.232955    0.100511  0.00526013
     3.95026    0.159973   0.0969455  0.00564121
      4.0071    0.215035   0.0881377  0.00660169
     4.06394   0.0858511   0.0770492  0.00472994
     4.12078    0.130487   0.0777664   0.0053022
     4.17761   0.0382013   0.0643317  0.00479446
     4.23445   0.0184083   0.0608908  0.00466542
     4.29129   0.0101001   0.0603256  0.00434266
     4.34813   0.0109147   0.0533564  0.00402792
     4.40497   0.0220737   0.0515168  0.00408375
     4.46181   0.0249245   0.0484276  0.00365465
     4.51864   0.0191414    0.042113  0.00349726
     4.57548   0.0174309   0.0365643   0.0032297
     4.63232   0.0125437   0.0277734  0.00249856
     4.68916  0.00847108   0.0276711  0.00304102
       4.746   0.0341287   0.0273105  0.00289642
     4.80284   0.0188156   0.0207406  0.00236916
     4.85967   0.0285084   0.0163322  0.00244229
     4.91651   0.0228882   0.0140893  0.00207489
     4.97335   0.0153945    0.012804  0.00210637
     5.03019  0.00651621    0.011607  0.00208209
     5.08703  0.00268794   0.0109574  0.00227995
     5.14387  0.00228067  0.00786813  0.00160717
      5.2007  0.00211777  0.00825056  0.00197344
     5.25754  0.00203632   0.0063245   0.0012074
     5.31438  0.00203632  0.00420574 0.000763106
     5.37122  0.00895979  0.00554573  0.00197557
     5.42806  0.00570169   0.0044044 0.000948907
      5.4849  0.00228067  0.00401303   0.0011731
     5.54173  0.00211777  0.00432891 0.000967485
     5.59857  0.00228067  0.00301375 0.000864881
     5.65541  0.00301375  0.00221809 0.000612717
   0.0284191           0 0.000262022 0.000177612
   0.0852574 0.000325811  0.00261924 0.000808262
    0.142096  0.00904124  0.00515213  0.00116582
    0.198934  0.00529442  0.00697647  0.00092587
    0.255772  0.00798236   0.0160275  0.00229749
    0.312611  0.00765655   0.0297371  0.00359828
    0.369449  0.00790091   0.0426704  0.00453439
    0.426287    0.019793   0.0475222  0.00342368
    0.483126   0.0240285   0.0634781   0.0044961
    0.539964   0.0743663   0.0706391  0.00381324
    0.596802   0.0915528   0.0905773  0.00611819
     0.65364    0.141728     0.10805  0.00630467
    0.710479   0.0939964    0.116918  0.00557342
    0.767317    0.160869    0.138141  0.00615198
    0.824155    0.136922    0.167204   0.0078977
    0.880994    0.218456    0.185807  0.00818254
    0.937832    0.128044    0.194865  0.00826819
     0.99467    0.127555    0.230484   0.0084727
     1.05151    0.182128    0.236458  0.00839298
     1.10835   0.0910641    0.240641  0.00893737
     1.16519    0.137329    0.262513   0.0102208
     1.22202    0.198826    0.283405    0.009168
     1.27886    0.206971    0.302284  0.00735403
      1.3357    0.291682    0.325783   0.0088109
     1.39254    0.392357     0.33069  0.00983843
     1.44938    0.472588    0.354417   0.0109865
     1.50621     0.51755      0.3679   0.0104958
     1.56305    0.369469    0.368906  0.00994557
     1.61989    0.391054    0.377157  0.00940195
     1.67673    0.389832     0.39074  0.00993033
     1.73357    0.325159    0.389269   0.0109818
     1.79041    0.301212    0.415818   0.0127716
     1.84724    0.311719    0.409336   0.0118216
     1.90408    0.475276    0.429824   0.0119105
     1.96092    0.426893     0.41632   0.0101825
     2.01776    0.342997    0.416408   0.0119121
      2.0746    0.265617    0.412014   0.0100602
     2.13144    0.234909    0.407054   0.0110475
     2.18827    0.303085    0.407635   0.0113977
     2.24511    0.385923    0.378812  0.00910658
     2.30195    0.423065    0.379122   0.0109334
     2.35879    0.485132    0.381909   0.0116135
     2.41563    0.371343    0.372219  0.00999092
     2.47247    0.447419    0.391047   0.0105769
      2.5293    0.434713    0.377202   0.0118842
     2.58614    0.483747     0.33781  0.00986451
     2.64298    0.536854     0.33829  0.00988608
     2.69982    0.602587    0.315521  0.00881324
     2.75666    0.459637    0.318664  0.00928309
      2.8135    0.579128    0.314736   0.0107937
     2.87033    0.413046    0.301507   0.0113619
     2.92717    0.350246    0.284995   0.0103669
     2.98401    0.302678    0.279751    0.010194
     3.04085    0.226357    0.250906   0.0104114
     3.09769    0.245824    0.256931  0.00935858
     3.15453    0.479349    0.253308   0.0103716
     3.21136    0.430151     0.23052  0.00847696
      3.2682    0.217071    0.205991  0.00734889
     3.32504     0.11998    0.204666  0.00938072
     3.38188    0.132198    0.195617  0.00803818
     3.43872    0.101653    0.176621  0.00733664
     3.49556    0.117292    0.165031  0.00789375
     3.55239      0.1458    0.145817  0.00597842
     3.60923     0.13456    0.135397  0.00749631
     3.66607   0.0741219    0.111459  0.00510024
     3.72291   0.0487901    0.120529   0.0069955
     3.77975    0.133827    0.114388  0.00603068
     3.83659    0.111264    0.108144  0.00617376
     3.89342    0.098069    0.100481  0.00519684
     3.95026   0.0988021   0.0969679  0.00557329
      4.0071   0.0993722   0.0882731  0.00652354
     4.06394   0.0645919   0.0768991  0.00467533
     4.12078   0.0458578    0.077382  0.00525224
     4.17761   0.0766469   0.0644801  0.00473899
     4.23445   0.0488716    0.060746  0.00461146
     4.29129   0.0456949   0.0601493  0.00429392
     4.34813   0.0403191   0.0531994  0.00398246
     4.40497   0.0364908   0.0513358  0.00403855
     4.46181   0.0230511   0.0481218  0.00362338
     4.51864  0.00529442   0.0416694  0.00348314
     4.57548  0.00936705   0.0362366  0.00320737
     4.63232   0.0117292   0.0275801  0.00247593
     4.68916  0.00895979   0.0274456  0.00301273
       4.746  0.00366537   0.0270256   0.0028755
     4.80284           0   0.0204907  0.00235376
     4.85967           0   0.0161355  0.00242078
     4.91651           0   0.0139196  0.00205682
     4.97335           0   0.0126497  0.00208663
     5.03019           0   0.0114672  0.00206169
     5.08703           0   0.0108254   0.0022563
     5.14387           0  0.00777333   0.0015906
      5.2007           0  0.00815115  0.00195216
     5.25754           0   0.0062483  0.00119526
     5.31438           0  0.00415507 0.000755592
     5.37122           0  0.00547892   0.0019529
     5.42806           0  0.00435134 0.000938957
      5.4849           0  0.00396468  0.00115997
     5.54173           0  0.00427675 0.000957234
     5.59857           0  0.00297744 0.000855223
     5.65541           0  0.00219137 0.000605917
   0.0284191           0 0.000258903 0.000175525
   0.0852574           0  0.00258806 0.000799242
    0.142096   0.0107517  0.00521879  0.00115384
    0.198934   0.0311149  0.00726383 0.000958405
    0.255772   0.0833261   0.0168287  0.00240578
    0.312611   0.0418667   0.0298815  0.00355834
    0.369449    0.141809   0.0438506  0.00463146
    0.426287   0.0425997   0.0474636  0.00338343
    0.483126   0.0259834   0.0630317  0.00446468
    0.539964    0.033477   0.0701967  0.00379342
    0.596802   0.0974174   0.0906587   0.0060459
     0.65364    0.207949     0.10924  0.00634079
    0.710479   0.0347803     0.11594  0.00559219
    0.767317   0.0623113    0.137238  0.00614462
    0.824155    0.106377     0.16648  0.00783681
    0.880994    0.118188    0.185002  0.00812463
    0.937832    0.230918    0.195294  0.00818089
     0.99467    0.169666     0.22976  0.00840271
     1.05151     0.15981    0.235546  0.00834252
     1.10835    0.154108     0.23961  0.00889015
     1.16519    0.205505    0.261834   0.0101216
     1.22202    0.180255    0.282177  0.00914073
     1.27886    0.328254    0.302593  0.00727298
      1.3357    0.386248    0.326503  0.00873536
     1.39254    0.255435    0.329794  0.00976201
     1.44938    0.465013    0.355734   0.0109343
     1.50621    0.391054    0.368176   0.0103745
     1.56305    0.374438    0.368972  0.00982739
     1.61989    0.433898    0.377833  0.00931425
     1.67673      0.4071    0.390935  0.00981402
     1.73357    0.261626    0.387749   0.0109557
     1.79041    0.322227    0.414704   0.0126681
     1.84724    0.234339    0.407253    0.011863
     1.90408     0.33697    0.428718   0.0118199
     1.96092    0.480652    0.417086   0.0100901
     2.01776    0.500445    0.417409   0.0118122
      2.0746    0.351224     0.41129  0.00996645
     2.13144    0.647711    0.409919   0.0112814
     2.18827    0.510382    0.408858   0.0113275
     2.24511    0.600958    0.381456   0.0093743
     2.30195    0.330942    0.378548   0.0108183
     2.35879    0.333549    0.381333   0.0114895
     2.41563    0.348536    0.371937  0.00987595
     2.47247    0.492137    0.392251   0.0105192
      2.5293    0.255028    0.375748   0.0118314
     2.58614    0.285003    0.337181  0.00976709
     2.64298    0.443673    0.339545  0.00984767
     2.69982    0.325403    0.315639  0.00870911
     2.75666    0.308461    0.318543  0.00917337
      2.8135     0.37566    0.315461   0.0106896
     2.87033    0.379244    0.302433   0.0112642
     2.92717    0.252014    0.284602   0.0102509
     2.98401    0.215687    0.278988   0.0101011
     3.04085    0.356518    0.252163   0.0103631
     3.09769    0.305122    0.257505  0.00926473
     3.15453    0.307321    0.253951   0.0102681
     3.21136     0.27026    0.230993  0.00838923
      3.2682    0.273599    0.206796  0.00730535
     3.32504    0.228067    0.204945  0.00927318
     3.38188     0.23776    0.196119  0.00795813
     3.43872    0.106051    0.175781  0.00729724
     3.49556    0.125111    0.164556  0.00781407
     3.55239    0.193043    0.146379  0.00593362
     3.60923    0.246964    0.136725  0.00752381
     3.66607    0.180418     0.11228  0.00510516
     3.72291   0.0610895    0.119822  0.00694792
     3.77975   0.0236213    0.113307  0.00605491
     3.83659   0.0122179    0.107002  0.00620498
     3.89342   0.0125437   0.0994343  0.00523935
     3.95026   0.0540031   0.0964564  0.00553036
      4.0071    0.020689   0.0874685   0.0064953
     4.06394    0.016372   0.0761786  0.00467487
     4.12078   0.0992093   0.0776418  0.00519613
     4.17761    0.104504   0.0649565  0.00470647
     4.23445    0.125519   0.0615171  0.00462058
     4.29129   0.0491974    0.060019  0.00424478
     4.34813   0.0341287   0.0529723  0.00394151
     4.40497    0.102142   0.0519406  0.00403551
     4.46181   0.0310335   0.0479184  0.00358595
     4.51864   0.0825115   0.0421556  0.00347544
     4.57548     0.03869   0.0362658  0.00316932
     4.63232   0.0401562   0.0277298  0.00245097
     4.68916  0.00985577   0.0272362  0.00298413
       4.746  0.00480571   0.0267611  0.00285341
     4.80284  0.00496861    0.020306  0.00233298
     4.85967  0.00219922   0.0159696  0.00239764
     4.91651  0.00260648   0.0137849  0.00203674
     4.97335  0.00285084    0.012533  0.00206505
     5.03019  0.00317665   0.0113685  0.00203951
     5.08703  0.00317665   0.0107343  0.00223127
     5.14387    0.017268  0.00788636  0.00157567
      5.2007  0.00936705  0.00816563  0.00192898
     5.25754   0.0061904  0.00624761  0.00118103
     5.31438  0.00610895  0.00417833 0.000746955
     5.37122  0.00219922  0.00543987  0.00193004
     5.42806  0.00195486  0.00432281 0.000928213
      5.4849  0.00162905  0.00393688  0.00114649
     5.54173  0.00162905  0.00424523 0.000946357
     5.59857  0.00179196  0.00296332 0.000845158
     5.65541  0.00260648  0.00219631 0.000598724
   0.0284191           0 0.000255857 0.000173487
   0.0852574           0  0.00255761 0.000790418
    0.142096 0.000733074  0.00516601  0.00114147
    0.198934  0.00179196  0.00719946  0.00094929
    0.255772    0.019793   0.0168636  0.00237773
    0.312611   0.0210962   0.0297781  0.00351798
    0.369449   0.0286713    0.043672  0.00458041
    0.426287     0.02916   0.0472483  0.00335047
    0.483126   0.0436586   0.0628038  0.00441797
    0.539964   0.0647549   0.0701326  0.00374933
    0.596802    0.105074   0.0908283  0.00597715
     0.65364    0.152235    0.109745  0.00628633
    0.710479    0.177893    0.116669  0.00557369
    0.767317    0.140099    0.137272  0.00607242
    0.824155    0.144334    0.166219  0.00774894
    0.880994    0.183839    0.184989  0.00802906
    0.937832    0.246476    0.195896  0.00810677
     0.99467    0.195161    0.229353  0.00831371
     1.05151    0.184409    0.234944  0.00826604
     1.10835    0.234176    0.239546  0.00878579
     1.16519    0.227416    0.261429   0.0100106
     1.22202     0.31514    0.282565  0.00904141
     1.27886    0.399037    0.303727  0.00727538
      1.3357    0.465176    0.328134  0.00878362
     1.39254    0.565933    0.332572   0.0100347
     1.44938    0.389914    0.356136   0.0108131
     1.50621    0.322471    0.367638   0.0102664
     1.56305    0.550457    0.371107  0.00994101
     1.61989    0.306914    0.376998  0.00924197
     1.67673    0.370691    0.390697  0.00970145
     1.73357    0.412802    0.388044   0.0108308
     1.79041      0.2512     0.41278   0.0126642
     1.84724    0.337458    0.406431   0.0117519
     1.90408    0.309194    0.427312   0.0117642
     1.96092    0.587518    0.419091   0.0101686
     2.01776    0.379569    0.416964   0.0116817
      2.0746    0.351875    0.410591  0.00987368
     2.13144    0.361568     0.40935    0.011163
     2.18827    0.260974    0.407119    0.011327
     2.24511    0.255435    0.379974  0.00938053
     2.30195    0.359939    0.378329   0.0106932
     2.35879    0.234502    0.379606   0.0114834
     2.41563    0.398711    0.372252  0.00976479
     2.47247    0.452795    0.392963   0.0104196
